FrameId,Event,Type,OId,HId,D
226,25,MATCH,gt_1,det_12,0.054378304497289885
226,26,MATCH,gt_2,det_17,0.1582498025275238
226,27,MATCH,gt_3,det_13,0.10151354589413145
226,28,MATCH,gt_4,det_15,0.15307514494521923
226,29,MATCH,gt_5,det_16,0.1517563837207515
227,25,MATCH,gt_1,det_12,0.1205902151917803
227,26,MATCH,gt_2,det_17,0.16839536810732084
227,27,MATCH,gt_3,det_13,0.09342911751697194
227,28,MATCH,gt_4,det_15,0.1473431369287374
227,29,MATCH,gt_5,det_16,0.12381033882515488
228,25,MATCH,gt_1,det_12,0.13966388223159482
228,26,MATCH,gt_2,det_17,0.15201973556088066
228,27,MATCH,gt_3,det_13,0.08756140702387068
228,28,MATCH,gt_4,det_15,0.13802535998866164
228,29,MATCH,gt_5,det_16,0.14669014963521118
229,25,MATCH,gt_1,det_12,0.12443873994861865
229,26,MATCH,gt_2,det_17,0.1527547053285094
229,27,MATCH,gt_3,det_13,0.1254750971308669
229,28,MATCH,gt_4,det_15,0.14911405031049194
229,29,MATCH,gt_5,det_16,0.16108693305169097
230,25,MATCH,gt_1,det_12,0.1300000000000012
230,26,MATCH,gt_2,det_17,0.15688849543545338
230,27,MATCH,gt_3,det_13,0.11241885962773256
230,28,MATCH,gt_4,det_15,0.14280056022298868
230,29,MATCH,gt_5,det_16,0.11957006314291235
231,25,MATCH,gt_1,det_12,0.1310763136497208
231,26,MATCH,gt_2,det_17,0.12535549449465713
231,27,MATCH,gt_3,det_13,0.118515821728576
231,28,MATCH,gt_4,det_15,0.13152186130069837
231,29,MATCH,gt_5,det_16,0.14082968437087295
232,25,MATCH,gt_1,det_12,0.1546285872663907
232,26,MATCH,gt_2,det_17,0.1081572928655308
232,27,MATCH,gt_3,det_13,0.08479386770280041
232,28,MATCH,gt_4,det_15,0.15035291816257088
232,29,MATCH,gt_5,det_16,0.15117208737065
233,25,MATCH,gt_1,det_12,0.14318170274165606
233,26,MATCH,gt_2,det_17,0.15564382416273412
233,27,MATCH,gt_3,det_13,0.08825531145489343
233,28,MATCH,gt_4,det_15,0.14116656828017127
233,29,MATCH,gt_5,det_16,0.1872912170925282
234,25,MATCH,gt_1,det_12,0.13603675973794754
234,26,MATCH,gt_2,det_17,0.13717871555018907
234,27,MATCH,gt_3,det_13,0.09963934965665223
234,28,MATCH,gt_4,det_15,0.1627421273057473
234,29,MATCH,gt_5,det_16,0.19907285098676816
235,25,MATCH,gt_1,det_12,0.1079305332146554
235,26,MATCH,gt_2,det_17,0.14858667504187542
235,27,MATCH,gt_3,det_13,0.10799074034379093
235,28,MATCH,gt_4,det_15,0.13360014970051654
235,29,MATCH,gt_5,det_16,0.23727621035409469
236,25,MATCH,gt_1,det_12,0.1191847305656251
236,26,MATCH,gt_2,det_17,0.14748559251669346
236,27,MATCH,gt_3,det_13,0.09646242791884994
236,28,MATCH,gt_4,det_15,0.14275153239107496
236,29,MATCH,gt_5,det_16,0.14429830213831388
237,25,MATCH,gt_1,det_12,0.12293494214420773
237,26,MATCH,gt_2,det_17,0.1410283659410416
237,27,MATCH,gt_3,det_13,0.11506954418958808
237,28,MATCH,gt_4,det_15,0.12808200498118189
237,29,MATCH,gt_5,det_16,0.15712733689590783
238,25,MATCH,gt_1,det_12,0.09521554494933873
238,26,MATCH,gt_2,det_17,0.13158267363144632
238,27,MATCH,gt_3,det_13,0.21298121982935483
238,28,MATCH,gt_4,det_15,0.14763807097087062
238,29,MATCH,gt_5,det_16,0.0981835016690676
239,25,MATCH,gt_1,det_12,0.07952358140828235
239,26,MATCH,gt_2,det_17,0.1131635983874676
239,27,MATCH,gt_3,det_13,0.12630914456206283
239,28,MATCH,gt_4,det_15,0.16014368548275626
239,29,MATCH,gt_5,det_16,0.11921409312661033
240,25,MATCH,gt_1,det_12,0.041448763552126386
240,26,MATCH,gt_2,det_17,0.10383159442096616
240,27,MATCH,gt_3,det_13,0.09583840566286476
240,28,MATCH,gt_4,det_15,0.10478072341800172
240,29,MATCH,gt_5,det_16,0.36936161143248064
241,25,MATCH,gt_1,det_12,0.05766281297335591
241,26,MATCH,gt_2,det_17,0.10434557968596504
241,27,MATCH,gt_3,det_13,0.07420242583635565
241,28,MATCH,gt_4,det_15,0.1097542709875111
241,29,MATCH,gt_5,det_16,0.40757623690407563
242,25,MATCH,gt_1,det_12,0.07339618518697018
242,26,MATCH,gt_2,det_17,0.12152366024770649
242,27,MATCH,gt_3,det_13,0.08766413177577345
242,28,MATCH,gt_4,det_15,0.15228263197095013
242,29,MATCH,gt_5,det_16,0.37876187183447424
243,25,MATCH,gt_1,det_12,0.09067524469225274
243,26,MATCH,gt_2,det_17,0.09511046209539831
243,27,MATCH,gt_3,det_13,0.09946356116689203
243,28,MATCH,gt_4,det_15,0.15716869917384851
243,29,MATCH,gt_5,det_16,0.37256207536463176
244,25,MATCH,gt_1,det_12,0.09126883367283968
244,26,MATCH,gt_2,det_17,0.09889388252060889
244,27,MATCH,gt_3,det_13,0.07463913182774938
244,28,MATCH,gt_4,det_15,0.15591664439693229
244,29,MATCH,gt_5,det_16,0.38256880281707284
245,25,MATCH,gt_1,det_12,0.07408778576796575
245,26,MATCH,gt_2,det_17,0.09366429415737951
245,27,MATCH,gt_3,det_13,0.10871522432483888
245,28,MATCH,gt_4,det_15,0.15168388180686623
245,29,MATCH,gt_5,det_16,0.2718928506272673
246,25,MATCH,gt_1,det_12,0.07063285354564122
246,26,MATCH,gt_2,det_17,0.11303981599418793
246,27,MATCH,gt_3,det_13,0.07058328414008513
246,28,MATCH,gt_4,det_15,0.12007914056987594
246,29,MATCH,gt_5,det_16,0.18034966038226843
247,25,MATCH,gt_1,det_12,0.07386474125047884
247,26,MATCH,gt_2,det_17,0.09424966843442983
247,27,MATCH,gt_3,det_13,0.08143709228600868
247,28,MATCH,gt_4,det_15,0.15918228544659208
247,29,MATCH,gt_5,det_16,0.18668437416011815
248,25,MATCH,gt_1,det_12,0.08585452812752228
248,26,MATCH,gt_2,det_17,0.11822859214251014
248,27,MATCH,gt_3,det_13,0.047042533945356034
248,28,MATCH,gt_4,det_15,0.1584266391740985
248,29,MATCH,gt_5,det_16,0.2344907010712574
249,25,MATCH,gt_1,det_12,0.09615612304996587
249,26,MATCH,gt_2,det_17,0.11822013364905282
249,27,MATCH,gt_3,det_13,0.05732364259186835
249,28,MATCH,gt_4,det_15,0.16486054712999132
249,29,MATCH,gt_5,det_16,0.3497306106133695
250,25,MATCH,gt_1,det_12,0.11326958991715355
250,26,MATCH,gt_2,det_17,0.08915716460274069
250,27,MATCH,gt_3,det_13,0.054790510127210514
250,28,MATCH,gt_4,det_15,0.15441502517566066
250,29,MATCH,gt_5,det_16,0.4412938048763251
251,25,MATCH,gt_1,det_12,0.10171528891961044
251,26,MATCH,gt_2,det_17,0.09990995946350831
251,27,MATCH,gt_3,det_13,0.08642916174532701
251,28,MATCH,gt_4,det_15,0.1690118339052048
251,29,MISS,gt_5,,
251,30,FP,,det_16,
252,25,MATCH,gt_1,det_12,0.09174965939991395
252,26,MATCH,gt_2,det_17,0.08794316346368328
252,27,MATCH,gt_3,det_13,0.10070749723828966
252,28,MATCH,gt_4,det_15,0.17876800608610138
252,29,MISS,gt_5,,
252,30,FP,,det_16,
253,25,MATCH,gt_1,det_12,0.09360555539069383
253,26,MATCH,gt_2,det_17,0.09246621004453351
253,27,MATCH,gt_3,det_13,0.08008120878208692
253,28,MATCH,gt_4,det_15,0.1569108026873871
253,29,MATCH,gt_5,det_16,0.498980961560659
254,25,MATCH,gt_1,det_12,0.09352539762011168
254,26,MATCH,gt_2,det_17,0.07537240874484565
254,27,MATCH,gt_3,det_13,0.06309516621738923
254,28,MATCH,gt_4,det_15,0.16435023577713476
254,29,MATCH,gt_5,det_16,0.40034235349260777
255,25,MATCH,gt_1,det_12,0.08750999942863481
255,26,MATCH,gt_2,det_17,0.08509406559801973
255,27,MATCH,gt_3,det_13,0.05324471804789856
255,28,MATCH,gt_4,det_15,0.18274572498419794
255,29,MATCH,gt_5,det_16,0.47558595437628437
256,25,MATCH,gt_1,det_12,0.08984430978086316
256,26,MATCH,gt_2,det_17,0.11428473213863766
256,27,MATCH,gt_3,det_13,0.045617978911827436
256,28,MATCH,gt_4,det_15,0.14464784823840507
256,29,MISS,gt_5,,
256,30,FP,,det_16,
257,25,MATCH,gt_1,det_12,0.10352777405121665
257,26,MATCH,gt_2,det_17,0.1690502883759743
257,27,MATCH,gt_3,det_13,0.07431016081263495
257,28,MATCH,gt_4,det_15,0.17315311143609308
257,29,MISS,gt_5,,
257,30,FP,,det_16,
258,25,MATCH,gt_1,det_12,0.09870157040290642
258,26,MATCH,gt_2,det_17,0.12204097672503328
258,27,MATCH,gt_3,det_13,0.06800735254367679
258,28,MATCH,gt_4,det_15,0.15166080574756222
258,29,MISS,gt_5,,
258,30,FP,,det_16,
259,25,MATCH,gt_1,det_12,0.10253779790886786
259,26,MATCH,gt_2,det_17,0.1414531724635399
259,27,MATCH,gt_3,det_13,0.08568547134724956
259,28,MATCH,gt_4,det_15,0.1350740537631119
259,29,MISS,gt_5,,
259,30,FP,,det_16,
260,25,MATCH,gt_1,det_12,0.10471389592599596
260,26,MATCH,gt_2,det_17,0.19232524535276102
260,27,MATCH,gt_3,det_13,0.06606057825965503
260,28,MATCH,gt_4,det_15,0.1488657112971294
260,29,MISS,gt_5,,
260,30,FP,,det_16,
261,25,MATCH,gt_1,det_12,0.10668176976409963
261,26,MATCH,gt_2,det_17,0.1773612133472231
261,27,MATCH,gt_3,det_13,0.05847221562417482
261,28,MATCH,gt_4,det_15,0.13975335416368395
261,29,MISS,gt_5,,
261,30,FP,,det_16,
262,25,MATCH,gt_1,det_12,0.12018319350058754
262,26,MATCH,gt_2,det_17,0.15891192529196616
262,27,MATCH,gt_3,det_13,0.06507687761409772
262,28,MATCH,gt_4,det_15,0.14542008114424732
262,29,MISS,gt_5,,
262,30,FP,,det_16,
263,25,MATCH,gt_1,det_12,0.09916148445843286
263,26,MATCH,gt_2,det_17,0.17141761869772806
263,27,MATCH,gt_3,det_13,0.0691447756522502
263,28,MATCH,gt_4,det_15,0.157346750840303
263,29,MISS,gt_5,,
263,30,FP,,det_16,
264,25,MATCH,gt_1,det_12,0.0691447756522502
264,26,MATCH,gt_2,det_17,0.1426394054951156
264,27,MATCH,gt_3,det_13,0.06562773803811807
264,28,MATCH,gt_4,det_15,0.1834502657397885
264,29,MISS,gt_5,,
264,30,FP,,det_16,
265,25,MATCH,gt_1,det_12,0.0500399840127861
265,26,MATCH,gt_2,det_17,0.17272232050317254
265,27,MATCH,gt_3,det_13,0.032802438933713464
265,28,MATCH,gt_4,det_15,0.15999374987792442
265,29,MISS,gt_5,,
265,30,FP,,det_16,
266,25,MATCH,gt_1,det_12,0.056753854494649376
266,26,MATCH,gt_2,det_17,0.12725171904536345
266,27,MATCH,gt_3,det_13,0.2516028616689421
266,28,MATCH,gt_4,det_15,0.17159545448525323
266,29,MISS,gt_5,,
266,30,FP,,det_16,
267,25,MATCH,gt_1,det_12,0.0662419806467158
267,26,MATCH,gt_2,det_17,0.14350609743143347
267,27,MATCH,gt_3,det_13,0.07982480817390004
267,28,MATCH,gt_4,det_15,0.16328196471135284
267,29,MISS,gt_5,,
267,30,FP,,det_16,
268,25,MATCH,gt_1,det_12,0.07419568720619812
268,26,MATCH,gt_2,det_17,0.14686388255796767
268,27,MATCH,gt_3,det_13,0.11385077953180683
268,28,MATCH,gt_4,det_15,0.14378803844548532
268,29,MISS,gt_5,,
268,30,FP,,det_16,
269,25,MATCH,gt_1,det_12,0.08757853618324425
269,26,MATCH,gt_2,det_17,0.1204865137681397
269,27,MATCH,gt_3,det_13,0.06988562083862582
269,28,MATCH,gt_4,det_15,0.1466731059192532
269,29,MISS,gt_5,,
269,30,FP,,det_16,
270,25,MATCH,gt_1,det_12,0.10103959619871714
270,26,MATCH,gt_2,det_17,0.14067338056647483
270,27,MATCH,gt_3,det_13,0.07542545989253316
270,28,MATCH,gt_4,det_15,0.1500299970005991
270,29,MISS,gt_5,,
270,30,FP,,det_16,
271,25,MATCH,gt_1,det_12,0.10860478810807608
271,26,MATCH,gt_2,det_17,0.16592166826547902
271,27,MATCH,gt_3,det_13,0.05831809324729221
271,28,MATCH,gt_4,det_15,0.08969392398596535
271,29,MISS,gt_5,,
271,30,FP,,det_16,
272,25,MATCH,gt_1,det_12,0.09455686120002085
272,26,MATCH,gt_2,det_17,0.12839781929612085
272,27,MATCH,gt_3,det_13,0.0905428075553201
272,28,MATCH,gt_4,det_15,0.060934390946328416
272,29,MISS,gt_5,,
272,30,FP,,det_16,
273,25,MATCH,gt_1,det_12,0.13160927019021276
273,26,MATCH,gt_2,det_17,0.1653783540854123
273,27,MATCH,gt_3,det_13,0.08826097665446356
273,28,MATCH,gt_4,det_15,0.11734138229968206
273,29,MISS,gt_5,,
273,30,FP,,det_16,
274,25,MATCH,gt_1,det_12,0.12226610323388802
274,26,MATCH,gt_2,det_17,0.15487414245121592
274,27,MATCH,gt_3,det_13,0.10135087567455989
274,28,MATCH,gt_4,det_15,0.1031164390385942
274,29,MISS,gt_5,,
274,30,FP,,det_16,
275,25,MATCH,gt_1,det_12,0.10350362312499141
275,26,MATCH,gt_2,det_17,0.15133076356114625
275,27,MATCH,gt_3,det_13,0.10896329657274567
275,28,MATCH,gt_4,det_15,0.13061393493804566
275,29,MISS,gt_5,,
275,30,FP,,det_16,
276,25,MATCH,gt_1,det_12,0.1056692954457457
276,26,MATCH,gt_2,det_17,0.15211508800904738
276,27,MATCH,gt_3,det_13,0.11137324633860805
276,28,MATCH,gt_4,det_15,0.13182943525631904
276,29,MISS,gt_5,,
276,30,FP,,det_16,
277,25,MATCH,gt_1,det_12,0.10519505691808673
277,26,MATCH,gt_2,det_17,0.1581929201955619
277,27,MATCH,gt_3,det_13,0.09269843580125857
277,28,MATCH,gt_4,det_15,0.10984079387914054
277,29,MISS,gt_5,,
277,30,FP,,det_16,
278,25,MATCH,gt_1,det_12,0.116730458750063
278,26,MATCH,gt_2,det_17,0.18041341413542422
278,27,MATCH,gt_3,det_13,0.12706297651164974
278,28,MATCH,gt_4,det_15,0.13105723940324612
278,29,MISS,gt_5,,
278,30,FP,,det_16,
279,25,MATCH,gt_1,det_12,0.10067770358922658
279,26,MATCH,gt_2,det_17,0.14302796929272318
279,27,MATCH,gt_3,det_13,0.13621306838919758
279,28,MATCH,gt_4,det_15,0.1439930553881
279,29,MISS,gt_5,,
279,30,FP,,det_16,
280,25,MATCH,gt_1,det_12,0.1294642807881784
280,26,MATCH,gt_2,det_17,0.15025644744901784
280,27,MATCH,gt_3,det_13,0.10331505214633573
280,28,MATCH,gt_4,det_15,0.10358088626769033
280,29,MISS,gt_5,,
280,30,FP,,det_16,
281,25,MATCH,gt_1,det_12,0.09148223871331661
281,26,MATCH,gt_2,det_17,0.14128340313002005
281,27,MATCH,gt_3,det_13,0.10429765098025949
281,28,MATCH,gt_4,det_15,0.14986994361779057
281,29,MISS,gt_5,,
281,30,FP,,det_16,
282,25,MATCH,gt_1,det_12,0.10131633629380815
282,26,MATCH,gt_2,det_17,0.10946232228488266
282,27,MATCH,gt_3,det_13,0.08149233092751433
282,28,MATCH,gt_4,det_15,0.12418534535121445
282,29,MISS,gt_5,,
282,30,FP,,det_16,
283,25,MATCH,gt_1,det_12,0.1166661904752182
283,26,MATCH,gt_2,det_17,0.11744786077234579
283,27,MATCH,gt_3,det_13,0.07332803011127463
283,28,MATCH,gt_4,det_15,0.13720422734012244
283,29,MISS,gt_5,,
283,30,FP,,det_16,
284,25,MATCH,gt_1,det_12,0.11994582110269623
284,26,MATCH,gt_2,det_17,0.13604043516543116
284,27,MATCH,gt_3,det_13,0.09252567211320187
284,28,MATCH,gt_4,det_15,0.13503703195790379
284,29,MISS,gt_5,,
284,30,FP,,det_16,
285,25,MATCH,gt_1,det_12,0.11044455622618995
285,26,MATCH,gt_2,det_17,0.12471166745737794
285,27,MATCH,gt_3,det_13,0.10918791141879931
285,28,MATCH,gt_4,det_15,0.15190457530963047
285,29,MISS,gt_5,,
285,30,FP,,det_16,
286,25,MATCH,gt_1,det_12,0.11261438629233761
286,26,MATCH,gt_2,det_17,0.13527379642783655
286,27,MATCH,gt_3,det_13,0.08586617494683374
286,28,MATCH,gt_4,det_15,0.11352532757054656
286,29,MATCH,gt_5,det_16,0.354156744959065
287,25,MATCH,gt_1,det_12,0.11718361660231978
287,26,MATCH,gt_2,det_17,0.12142899159591392
287,27,MATCH,gt_3,det_13,0.07045565981523433
287,28,MATCH,gt_4,det_15,0.08552192701289874
287,29,MATCH,gt_5,det_16,0.15992810884894518
288,25,MATCH,gt_1,det_12,0.13336416310238647
288,26,MATCH,gt_2,det_17,0.151383618664637
288,27,MATCH,gt_3,det_13,0.07567033764957087
288,28,MATCH,gt_4,det_15,0.10944404963267805
288,29,MATCH,gt_5,det_16,0.1549451515859716
289,25,MATCH,gt_1,det_12,0.12400000000000044
289,26,MATCH,gt_2,det_17,0.12154834429147918
289,27,MATCH,gt_3,det_13,0.07319836063738057
289,28,MATCH,gt_4,det_15,0.11711959699384289
289,29,MATCH,gt_5,det_16,0.12525973016097397
290,30,MATCH,gt_1,det_12,0.11868024266911423
290,31,MATCH,gt_2,det_17,0.12013325934144932
290,32,MATCH,gt_3,det_13,0.10427847332982917
290,33,MATCH,gt_4,det_15,0.1459349170006963
290,34,MATCH,gt_5,det_16,0.12808200498118358
290,35,FP,,det_18,
291,30,MATCH,gt_1,det_12,0.1051522705413452
291,31,MATCH,gt_2,det_17,0.09532051195833963
291,32,MATCH,gt_3,det_13,0.09972462083156615
291,33,MATCH,gt_4,det_15,0.11215168300119327
291,34,MATCH,gt_5,det_16,0.09896969233053247
291,35,FP,,det_18,
292,30,MATCH,gt_1,det_12,0.1270118104744602
292,31,MATCH,gt_2,det_17,0.139003597075759
292,32,MATCH,gt_3,det_13,0.09029950165975302
292,33,MATCH,gt_4,det_15,0.10593394168065219
292,34,MATCH,gt_5,det_16,0.020024984394501063
292,35,FP,,det_18,
293,30,MATCH,gt_1,det_12,0.1255189228761921
293,31,MATCH,gt_2,det_17,0.1418767070381897
293,32,MATCH,gt_3,det_13,0.07499999999999941
293,33,MATCH,gt_4,det_15,0.03101612483854278
293,34,MATCH,gt_5,det_16,0.05163332257370249
293,35,FP,,det_18,
294,30,MATCH,gt_1,det_12,0.13112589370524594
294,31,MATCH,gt_2,det_17,0.13897841559033355
294,32,MATCH,gt_3,det_13,0.06705967491719556
294,33,MATCH,gt_4,det_15,0.0766615940350837
294,34,MATCH,gt_5,det_16,0.05514526271584937
294,35,FP,,det_18,
295,30,MATCH,gt_1,det_12,0.08247423840205988
295,31,MATCH,gt_2,det_17,0.16650825805346828
295,32,MATCH,gt_3,det_13,0.089409171789028
295,33,MATCH,gt_4,det_15,0.01886796226411367
295,34,MATCH,gt_5,det_16,0.060074953183502054
295,35,FP,,det_18,
296,30,MATCH,gt_1,det_12,0.09189668111526322
296,31,MATCH,gt_2,det_17,0.13543264008354888
296,32,MATCH,gt_3,det_13,0.1005882696938388
296,33,MATCH,gt_4,det_15,0.10269858811103406
296,34,MATCH,gt_5,det_16,0.054092513345193674
296,35,FP,,det_18,
297,30,MATCH,gt_1,det_12,0.10147413463538461
297,31,MATCH,gt_2,det_17,0.1316472559531723
297,32,MATCH,gt_3,det_13,0.09571311299921245
297,33,MATCH,gt_4,det_15,0.08644651525654483
297,34,MATCH,gt_5,det_16,0.05128352561983199
297,35,FP,,det_18,
298,30,MATCH,gt_1,det_12,0.10568822072492287
298,31,MATCH,gt_2,det_17,0.10269371937952214
298,32,MATCH,gt_3,det_13,0.11885285019720553
298,33,MATCH,gt_4,det_15,0.1091329464460682
298,34,MATCH,gt_5,det_16,0.060999999999998895
298,35,FP,,det_18,
299,30,MATCH,gt_1,det_12,0.09791833331914747
299,31,MATCH,gt_2,det_17,0.1114001795330715
299,32,MATCH,gt_3,det_13,0.10693923508235646
299,33,MATCH,gt_4,det_15,0.07006425622241236
299,34,MATCH,gt_5,det_16,0.0783134726595619
299,35,FP,,det_18,
300,30,MATCH,gt_1,det_12,0.08534049449118478
300,31,MATCH,gt_2,det_17,0.08678133439858982
300,32,MATCH,gt_3,det_13,0.10810180387024065
300,33,MATCH,gt_4,det_15,0.0785493475466232
300,34,MATCH,gt_5,det_16,0.059966657402258594
300,35,FP,,det_18,
301,30,MATCH,gt_1,det_12,0.10475686135046279
301,31,MATCH,gt_3,det_13,0.08572630868058935
301,32,MATCH,gt_4,det_15,0.08796590248499438
301,33,MATCH,gt_5,det_16,0.05435071296680491
301,34,MISS,gt_2,,
301,35,FP,,det_17,
301,36,FP,,det_18,
302,30,MATCH,gt_1,det_12,0.10500952337764263
302,31,MATCH,gt_2,det_17,0.11611201488218219
302,32,MATCH,gt_3,det_13,0.05077400909914631
302,33,MATCH,gt_4,det_15,0.07801281945936782
302,34,MATCH,gt_5,det_16,0.05016971197844442
302,35,FP,,det_18,
303,30,MATCH,gt_1,det_12,0.10693455942771668
303,31,MATCH,gt_2,det_17,0.1346736796853801
303,32,MATCH,gt_3,det_13,0.06443601477434793
303,33,MATCH,gt_4,det_15,0.05024937810560398
303,34,MATCH,gt_5,det_16,0.048280430818294195
303,35,FP,,det_18,
304,30,MATCH,gt_1,det_12,0.11427598172844462
304,31,MATCH,gt_2,det_17,0.10295630140986997
304,32,MATCH,gt_3,det_13,0.037709415269931025
304,33,MATCH,gt_4,det_15,0.05866856057549043
304,34,MATCH,gt_5,det_16,0.07176350047203693
304,35,FP,,det_18,
305,30,MATCH,gt_1,det_12,0.0946255779374693
305,31,MATCH,gt_2,det_17,0.13267252918370184
305,32,MATCH,gt_3,det_13,0.06414047084330042
305,33,MATCH,gt_4,det_15,0.045760244754590056
305,34,MATCH,gt_5,det_16,0.0666483308118069
305,35,FP,,det_18,
306,30,MATCH,gt_1,det_12,0.08647543003651335
306,31,MATCH,gt_2,det_17,0.10082162466455288
306,32,MATCH,gt_3,det_13,0.061814237842101376
306,33,MATCH,gt_4,det_15,0.06868769904429547
306,34,MATCH,gt_5,det_16,0.06788961628997384
306,35,FP,,det_18,
307,30,MATCH,gt_1,det_12,0.07481310045707186
307,31,MATCH,gt_2,det_17,0.119402680036921
307,32,MATCH,gt_3,det_13,0.04578209256903975
307,33,MATCH,gt_4,det_15,0.10309704166463748
307,34,MATCH,gt_5,det_16,0.08016233529532481
307,35,FP,,det_18,
308,30,MATCH,gt_1,det_12,0.07971198153351663
308,31,MATCH,gt_2,det_17,0.1255189228761938
308,32,MATCH,gt_3,det_13,0.03865229618017814
308,33,MATCH,gt_4,det_15,0.052716221412389505
308,34,MATCH,gt_5,det_16,0.062273589907762286
308,35,FP,,det_18,
309,30,MATCH,gt_1,det_12,0.06300793600809501
309,31,MATCH,gt_2,det_17,0.08839683252243681
309,32,MATCH,gt_3,det_13,0.04957822102496377
309,33,MATCH,gt_4,det_15,0.06561249880929677
309,34,MATCH,gt_5,det_16,0.08950418984606118
309,35,FP,,det_18,
310,30,MATCH,gt_1,det_12,0.029444863728671365
310,31,MATCH,gt_2,det_17,0.1590345874330508
310,32,MATCH,gt_3,det_13,0.05151698748956401
310,33,MATCH,gt_4,det_15,0.12318279100588635
310,34,MATCH,gt_5,det_16,0.08719518335321194
310,35,FP,,det_18,
311,30,MATCH,gt_1,det_12,0.06070420084310415
311,31,MATCH,gt_2,det_17,0.11681609478150097
311,32,MATCH,gt_3,det_13,0.060440052945045376
311,33,MATCH,gt_4,det_15,0.12366486970841635
311,34,MATCH,gt_5,det_16,0.10613670430157636
311,35,FP,,det_18,
312,30,MATCH,gt_1,det_12,0.06392182725798504
312,31,MATCH,gt_2,det_17,0.10171528891961111
312,32,MATCH,gt_3,det_13,0.05327288240746894
312,33,MATCH,gt_4,det_15,0.12540334923756935
312,34,MATCH,gt_5,det_16,0.06986415389883417
312,35,FP,,det_18,
313,30,MATCH,gt_1,det_12,0.05776677245614329
313,31,MATCH,gt_2,det_17,0.10883014288330436
313,32,MATCH,gt_3,det_13,0.04747630988187786
313,33,MATCH,gt_4,det_15,0.06401562309311691
313,34,MATCH,gt_5,det_16,0.08065358020571767
313,35,FP,,det_18,
314,30,MATCH,gt_1,det_12,0.09109335870413626
314,31,MATCH,gt_2,det_17,0.1275695888525156
314,32,MATCH,gt_3,det_13,0.03226453160980199
314,33,MATCH,gt_4,det_15,0.07123201527403157
314,34,MATCH,gt_5,det_16,0.06352952069707396
314,35,FP,,det_18,
315,30,MATCH,gt_1,det_12,0.08744140895479596
315,31,MATCH,gt_2,det_17,0.1351332675546636
315,32,MATCH,gt_3,det_13,0.04631414470763675
315,33,MATCH,gt_4,det_15,0.08752713864853626
315,34,MATCH,gt_5,det_16,0.06518435395093007
315,35,FP,,det_18,
316,30,MATCH,gt_1,det_12,0.07843468620451212
316,31,MATCH,gt_2,det_17,0.12347469376354162
316,32,MATCH,gt_3,det_13,0.08828929719960547
316,33,MATCH,gt_4,det_15,0.10294658809304941
316,34,MATCH,gt_5,det_16,0.012328828005938612
316,35,FP,,det_18,
317,30,MATCH,gt_1,det_12,0.11564601160437901
317,31,MATCH,gt_2,det_17,0.09902524930541574
317,32,MATCH,gt_3,det_13,0.07632168761236806
317,33,MATCH,gt_4,det_15,0.08058535847162321
317,34,MATCH,gt_5,det_16,0.07267736924242699
317,35,FP,,det_18,
318,30,MATCH,gt_1,det_12,0.08611620056644355
318,31,MATCH,gt_2,det_17,0.0932255329831884
318,32,MATCH,gt_3,det_13,0.0659772688128276
318,33,MATCH,gt_4,det_15,0.0757759856418902
318,34,MATCH,gt_5,det_16,0.05704384278780683
318,35,FP,,det_18,
319,30,MATCH,gt_1,det_12,0.08185963596303188
319,31,MATCH,gt_2,det_17,0.10690182411914127
319,32,MATCH,gt_3,det_13,0.09300000000000089
319,33,MATCH,gt_4,det_15,0.0677126280689191
319,34,MATCH,gt_5,det_16,0.05315072906367377
319,35,FP,,det_18,
320,30,MATCH,gt_1,det_12,0.07819846545809203
320,31,MATCH,gt_2,det_17,0.09754742436374171
320,32,MATCH,gt_3,det_13,0.06833739825308101
320,33,MATCH,gt_4,det_15,0.1079305332146568
320,34,MATCH,gt_5,det_16,0.04512205669071355
320,35,FP,,det_18,
321,30,MATCH,gt_1,det_12,0.06120457499239777
321,31,MATCH,gt_2,det_17,0.18906877055716934
321,32,MATCH,gt_3,det_13,0.11120251795710448
321,33,MATCH,gt_4,det_15,0.09104943712072135
321,34,MATCH,gt_5,det_16,0.009055385138137499
321,35,FP,,det_18,
322,30,MATCH,gt_1,det_12,0.0804673846971543
322,31,MATCH,gt_2,det_17,0.23362041862816643
322,32,MATCH,gt_3,det_13,0.0741687265631537
322,33,MATCH,gt_4,det_15,0.10155294185792897
322,34,MATCH,gt_5,det_16,0.038105117766515685
322,35,FP,,det_18,
323,30,MATCH,gt_1,det_12,0.04686149805544124
323,31,MATCH,gt_2,det_17,0.2460995733437987
323,32,MATCH,gt_3,det_13,0.10002499687578
323,33,MATCH,gt_4,det_15,0.21313141485947124
323,34,MATCH,gt_5,det_16,0.04876474136094538
323,35,FP,,det_18,
324,30,MATCH,gt_1,det_12,0.06940461079784287
324,31,MATCH,gt_2,det_17,0.10982258419833457
324,32,MATCH,gt_3,det_13,0.09276852914647053
324,33,MATCH,gt_4,det_15,0.22872909740564357
324,34,MATCH,gt_5,det_16,0.04733920151417776
324,35,FP,,det_18,
325,30,MATCH,gt_1,det_12,0.08140024569987686
325,31,MATCH,gt_2,det_17,0.06646803743153556
325,32,MATCH,gt_3,det_13,0.08854942122905204
325,33,MATCH,gt_4,det_15,0.40535786658211015
325,34,MATCH,gt_5,det_16,0.039824615503480223
